z d
24.6953 1.66334
24.7253 1.66334
24.7552 1.66334
24.7852 1.66334
24.8152 1.66334
24.8452 1.66334
24.8751 1.66334
24.9051 1.69331
24.9351 1.69331
24.965 1.69331
24.995 1.69331
25.025 1.69331
25.0549 1.69331
25.0849 1.69331
25.1149 1.69331
25.1449 1.69331
25.1748 1.69331
25.2048 1.69331
25.2348 1.69331
25.2647 1.69331
25.2947 1.69331
25.3247 1.69331
25.3546 1.69331
25.3846 1.69331
25.4146 1.69331
25.4446 1.69331
25.4745 1.69331
25.5045 1.69331
25.5345 1.69331
25.5644 1.69331
25.5944 1.69331
25.6244 1.69331
25.6543 1.69331
25.6843 1.69331
25.7143 1.69331
25.7443 1.72328
25.7742 1.72328
25.8042 1.72328
25.8342 1.72328
25.8641 1.72328
25.8941 1.72328
25.9241 1.72328
25.954 1.72328
25.984 1.72328
26.014 1.72328
26.044 1.72328
26.0739 1.72328
26.1039 1.72328
26.1339 1.72328
26.1638 1.72328
26.1938 1.72328
26.2238 1.72328
26.2537 1.72328
26.2837 1.72328
26.3137 1.72328
26.3437 1.72328
26.3736 1.72328
26.4036 1.72328
26.4336 1.72328
26.4635 1.72328
26.4935 1.72328
26.5235 1.72328
26.5534 1.75325
26.5834 1.75325
26.6134 1.75325
26.6434 1.75325
26.6733 1.75325
26.7033 1.75325
26.7333 1.75325
26.7632 1.75325
26.7932 1.75325
26.8232 1.75325
26.8531 1.75325
26.8831 1.75325
26.9131 1.75325
26.9431 1.75325
26.973 1.75325
27.003 1.75325
27.033 1.75325
27.0629 1.75325
27.0929 1.75325
27.1229 1.75325
27.1528 1.75325
27.1828 1.75325
27.2128 1.75325
27.2428 1.75325
27.2727 1.75325
27.3027 1.75325
27.3327 1.75325
27.3626 1.75325
27.3926 1.78322
27.4226 1.78322
27.4525 1.78322
27.4825 1.78322
27.5125 1.78322
27.5425 1.78322
27.5724 1.78322
27.6024 1.78322
27.6324 1.78322
27.6623 1.78322
27.6923 1.78322
27.7223 1.78322
27.7522 1.78322
27.7822 1.78322
27.8122 1.78322
27.8422 1.78322
27.8721 1.78322
27.9021 1.78322
27.9321 1.78322
27.962 1.78322
27.992 1.78322
28.022 1.78322
28.0519 1.78322
28.0819 1.78322
28.1119 1.78322
28.1419 1.78322
28.1718 1.78322
28.2018 1.81319
28.2318 1.81319
28.2617 1.81319
28.2917 1.81319
28.3217 1.81319
28.3516 1.81319
28.3816 1.81319
28.4116 1.81319
28.4416 1.81319
28.4715 1.81319
28.5015 1.81319
28.5315 1.81319
28.5614 1.81319
28.5914 1.81319
28.6214 1.81319
28.6513 1.81319
28.6813 1.81319
28.7113 1.81319
28.7413 1.81319
28.7712 1.81319
28.8012 1.81319
28.8312 1.81319
28.8611 1.81319
28.8911 1.81319
28.9211 1.81319
28.951 1.81319
28.981 1.81319
29.011 1.84316
29.041 1.84316
29.0709 1.84316
29.1009 1.84316
29.1309 1.84316
29.1608 1.84316
29.1908 1.84316
29.2208 1.84316
29.2507 1.84316
29.2807 1.84316
29.3107 1.84316
29.3407 1.84316
29.3706 1.84316
29.4006 1.84316
29.4306 1.84316
29.4605 1.84316
29.4905 1.84316
29.5205 1.84316
29.5504 1.84316
29.5804 1.84316
29.6104 1.84316
29.6404 1.84316
29.6703 1.84316
29.7003 1.84316
29.7303 1.84316
29.7602 1.84316
29.7902 1.87313
29.8202 1.87313
29.8501 1.87313
29.8801 1.87313
29.9101 1.87313
29.9401 1.87313
29.97 1.87313
